botid, date, time, press, pe10, 
#, mmddyy, hhmmss, dbar, ng/l, 
1860201518, 102106, 040423,   34.6,   0.00,
1860201515, 102106, 040223,   46.2,   0.81,
1860201514, 102106, 040023,   60.8,   0.41,
1860201511, 102106, 035603,   75.2,   2.04,
1860201509, 102106, 035343,  100.9,   0.00,
1860201507, 102106, 035148,  126.2,   0.00,
1860201505, 102106, 034928,  148.1,   0.00,
1860201503, 102106, 034723,  174.7,   0.00,
1870200623, 110906, 041437,    6.8,   1.72,
1870200622, 110906, 041235,   13.6,   2.91,
1870200620, 110906, 041057,   25.7,   0.00,
1870200619, 110906, 040941,   36.4,   3.65,
1870200618, 110906, 040931,   36.3,   1.31,
1870200616, 110906, 040820,   45.6,   2.96,
1870200615, 110906, 040642,   60.6,   0.02,
1870200612, 110906, 040507,   74.7,   0.21,
1870200610, 110906, 040323,  100.7,   0.00,
1870200607, 110906, 035937,  124.5,   0.00,
1870200605, 110906, 035726,  149.2,   0.00,
1870200603, 110906, 035527,  175.3,   0.69,
1880200623, 121006, 035713,    7.6,   0.42,
1880200622, 121006, 035554,   17.0,   0.44,
1880200620, 121006, 035338,   25.2,   0.00,
1880200619, 121006, 035232,   34.9,   0.00,
1880200618, 121006, 035226,   35.1,   0.00,
1880200615, 121006, 035054,   45.7,   0.85,
1880200614, 121006, 034946,   59.8,   1.14,
1880200611, 121006, 034828,   75.0,   0.20,
1880200609, 121006, 034653,   98.6,   0.00,
1880200607, 121006, 034522,  124.5,   0.00,
1880200605, 121006, 034352,  149.3,   0.00,
1880200603, 121006, 034208,  176.0,   0.00,
1890200723, 020707, 040949,    5.1,   0.00,
1890200722, 020707, 040750,   15.2,   0.00,
1890200720, 020707, 040620,   25.1,   0.00,
1890200719, 020707, 040457,   34.7,   0.00,
1890200718, 020707, 040448,   34.9,   0.00,
1890200715, 020707, 040320,   44.5,   0.00,
1890200714, 020707, 040130,   59.7,   2.12,
1890200711, 020707, 035920,   74.7,   0.00,
1890200709, 020707, 035708,  100.0,   0.00,
1890200707, 020707, 035421,  123.9,   0.00,
1890200705, 020707, 035220,  149.6,   0.00,
1890200703, 020707, 034949,  181.4,   0.00,
1900200723, 032107, 035436,    5.0,   1.00,
1900200722, 032107, 035233,   14.9,   0.00,
1900200720, 032107, 035103,   24.5,   0.00,
1900200719, 032107, 034953,   34.5,   0.00,
1900200718, 032107, 034942,   34.5,   0.00,
1900200715, 032107, 034806,   45.0,   0.00,
1900200714, 032107, 034656,   60.2,   0.00,
1900200711, 032107, 034517,   74.8,   0.00,
1900200709, 032107, 034341,   99.9,   0.00,
1900200707, 032107, 034159,  124.2,   1.43,
1900200705, 032107, 034019,  149.4,   0.00,
1900200703, 032107, 033827,  176.3,   0.00,
1910200723, 050507, 050412,    7.1,   3.71,
1910200722, 050507, 050142,   15.1,   0.27,
1910200720, 050507, 050016,   24.3,   0.32,
1910200719, 050507, 045910,   34.4,   0.38,
1910200718, 050507, 045857,   34.2,   0.87,
1910200715, 050507, 045638,   45.0,   0.00,
1910200714, 050507, 045522,   59.7,   1.69,
1910200711, 050507, 045307,   74.6,   1.12,
1910200709, 050507, 045113,  100.2,   0.27,
1910200707, 050507, 044927,  124.9,   0.08,
1910200705, 050507, 044747,  150.4,   0.00,
1910200703, 050507, 044613,  176.3,   0.00,
1920200623, 061007, 055743,    6.4,   1.56,
1920200622, 061007, 055553,   14.8,   0.00,
1920200620, 061007, 055353,   25.5,   0.00,
1920200619, 061007, 055213,   35.4,   0.88,
1920200618, 061007, 055203,   35.4,   0.00,
1920200615, 061007, 054953,   45.8,   1.30,
1920200611, 061007, 054553,   74.9,   0.00,
1920200609, 061007, 054353,  100.4,   0.00,
1920200607, 061007, 054214,  124.5,   0.00,
1920200605, 061007, 054030,  150.7,   0.00,
1920200603, 061007, 053828,  176.0,   0.00,
1930200423, 070807, 041930,    6.3,   0.00,
1930200422, 070807, 041441,   14.9,   0.00,
1930200420, 070807, 041241,   24.9,   0.47,
1930200419, 070807, 041106,   35.5,   0.00,
1930200418, 070807, 041101,   35.5,   0.38,
1930200415, 070807, 040856,   45.8,   0.00,
1930200414, 070807, 040646,   59.8,   0.00,
1930200412, 070807, 040451,   75.5,   0.02,
1930200409, 070807, 040156,  100.1,   0.00,
1930200407, 070807, 035921,  125.1,   0.00,
1930200405, 070807, 035700,  150.0,   0.00,
1930200403, 070807, 035435,  174.9,   0.00,
1940200623, 080407, 040931,    5.6,   2.29,
1940200622, 080407, 040520,   15.8,   1.08,
1940200620, 080407, 040331,   24.7,   3.74,
1940200619, 080407, 040211,   34.9,   0.67,
1940200618, 080407, 040203,   34.9,   2.47,
1940200615, 080407, 035946,   45.8,   0.54,
1940200614, 080407, 035818,   59.7,   0.71,
1940200611, 080407, 035622,   75.1,   1.25,
1940200609, 080407, 035417,  100.8,   0.82,
1940200607, 080407, 035211,  124.9,   0.00,
1940200605, 080407, 035031,  149.6,   1.13,
1940200603, 080407, 034841,  175.5,   0.00,
1950200623, 090307, 040451,    6.9,   4.96,
1950200622, 090307, 040311,   16.6,   1.33,
1950200620, 090307, 040022,   25.6,   3.04,
1950200619, 090307, 035901,   36.5,  10.98,
1950200618, 090307, 035851,   36.5,   3.41,
1950200615, 090307, 035722,   46.2,   1.46,
1950200614, 090307, 035611,   60.9,   0.00,
1950200611, 090307, 035442,   76.4,   0.00,
1950200609, 090307, 035321,  101.6,   0.00,
1950200607, 090307, 035151,  124.7,   1.02,
1950200605, 090307, 035021,  150.9,   0.00,
1950200603, 090307, 034851,  175.3,   0.00,
1960201423, 100407, 040344,    5.4,   4.54,
1960201422, 100407, 040201,   15.1,   5.39,
1960201420, 100407, 040017,   25.6,   0.38,
1960201419, 100407, 035846,   35.1,   1.50,
1960201418, 100407, 035837,   35.1,   0.56,
1960201415, 100407, 035643,   45.1,   2.29,
1960201414, 100407, 035452,   60.5,   1.88,
1960201411, 100407, 035231,   74.8,   1.41,
1960201409, 100407, 035028,  100.2,   1.45,
1960201407, 100407, 034812,  125.4,   0.00,
1960201405, 100407, 034606,  150.0,   0.00,
1960201403, 100407, 034401,  175.4,   0.00,
1970201423, 120307, 050145,    6.6,   3.89,
1970201422, 120307, 045815,   15.5,   2.40,
1970201420, 120307, 045622,   27.0,   3.05,
1970201419, 120307, 045441,   35.2,   3.93,
1970201418, 120307, 045430,   35.0,   2.01,
1970201415, 120307, 045236,   45.1,   1.09,
1970201414, 120307, 045045,   59.8,   1.21,
1970201411, 120307, 044735,   74.6,   0.14,
1970201409, 120307, 044525,  100.5,   0.00,
1970201407, 120307, 044316,  125.9,   0.00,
1970201405, 120307, 044120,  152.5,   3.26,
1970201403, 120307, 043910,  176.0,   0.00,
1980201523, 122207, 040651,    6.7,   0.58,
1980201522, 122207, 040140,   15.6,   0.60,
1980201520, 122207, 040000,   24.3,   0.62,
1980201519, 122207, 035818,   37.4,   0.00,
1980201518, 122207, 035811,   37.4,   0.38,
1980201515, 122207, 035643,   44.6,   0.76,
1980201514, 122207, 035516,   60.3,   1.99,
1980201512, 122207, 035335,   74.2,   0.37,
1980201510, 122207, 035127,  102.4,   0.99,
1980201508, 122207, 034927,  125.7,   0.00,
1980201506, 122207, 034732,  149.6,   0.00,
1980201504, 122207, 034523,  174.2,   0.00,
1990201423, 013108, 035802,    5.8,   0.00,
1990201422, 013108, 035516,   15.7,   0.00,
1990201420, 013108, 035356,   25.0,   0.00,
1990201419, 013108, 035246,   34.5,   0.00,
1990201418, 013108, 035236,   34.5,   0.00,
1990201415, 013108, 035106,   44.3,   0.00,
1990201414, 013108, 034946,   60.1,   0.00,
1990201411, 013108, 034746,   75.7,   0.00,
1990201409, 013108, 034606,  100.9,   0.00,
1990201407, 013108, 034431,  126.3,   0.00,
1990201405, 013108, 034251,  150.3,   0.00,
1990201403, 013108, 034107,  175.9,   0.00,
2000201423, 022508, 040058,    6.5,   0.19,
2000201422, 022508, 035809,   15.5,   0.00,
2000201420, 022508, 035655,   24.3,   0.56,
2000201419, 022508, 035537,   34.2,   0.00,
2000201418, 022508, 035524,   34.7,   0.00,
2000201415, 022508, 035334,   45.2,   5.09,
2000201414, 022508, 035225,   60.4,   1.44,
2000201411, 022508, 035055,   74.9,   0.11,
2000201409, 022508, 034920,  101.6,   0.00,
2000201407, 022508, 034750,  124.5,   0.16,
2000201405, 022508, 034620,  150.2,   0.00,
2000201403, 022508, 034445,  175.9,   0.00,
